zinc_id,ortholog_name,gene_name,affinity,chembldocid,title,reference.pubmed_id,reference.doi,reference.chembl_id,reference.journal,reference.year
ZINC000013560255,NRAM_I34A1,NA,5.59,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560256,NRAM_I34A1,NA,5.09,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560257,NRAM_I34A1,NA,5.09,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560258,NRAM_I34A1,NA,5.46,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560259,NRAM_I34A1,NA,5.46,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560260,NRAM_I34A1,NA,7.4,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560261,NRAM_I34A1,NA,7.4,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560262,NRAM_I34A1,NA,6.64,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560263,NRAM_I34A1,NA,6.64,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560264,NRAM_I34A1,NA,7.1,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560265,NRAM_I34A1,NA,7.1,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560266,NRAM_I34A1,NA,5.8,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560267,NRAM_I34A1,NA,5.8,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560268,NRAM_I34A1,NA,6.33,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560269,NRAM_I34A1,NA,6.33,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560270,NRAM_I34A1,NA,5.31,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013560271,NRAM_I34A1,NA,5.31,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000013604075,NRAM_I34A1,NA,7.4,12718,,8126701,,CHEMBL1127812,J. Med. Chem.,1994
ZINC000013645212,NRAM_I34A1,NA,6.51,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645212,NRAM_I34A1,NA,5.43,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645215,NRAM_I34A1,NA,6.46,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645218,NRAM_I34A1,NA,7.35,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645218,NRAM_I34A1,NA,6.3,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645221,NRAM_I34A1,NA,6.57,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645221,NRAM_I34A1,NA,5.03,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645225,NRAM_I34A1,NA,6.82,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645225,NRAM_I34A1,NA,5.82,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645228,NRAM_I34A1,NA,6.52,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645228,NRAM_I34A1,NA,5.07,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645231,NRAM_I34A1,NA,7.7,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645231,NRAM_I34A1,NA,6.1,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645234,NRAM_I34A1,NA,5.72,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645234,NRAM_I34A1,NA,6.41,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645237,NRAM_I34A1,NA,5.62,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645237,NRAM_I34A1,NA,6.38,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645240,NRAM_I34A1,NA,7.12,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645240,NRAM_I34A1,NA,6.1,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013645243,NRAM_I34A1,NA,5.52,21285,,15943472,,CHEMBL1139539,J. Med. Chem.,2005
ZINC000013778721,NRAM_I34A1,NA,6.3,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778721,NRAM_I34A1,NA,6.3,1738,,,10.1016/0960-894X(96)00318-6,CHEMBL1159157,Bioorg. Med. Chem. Lett.,1996
ZINC000013778721,NRAM_I34A1,NA,6.3,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000013778723,NRAM_I34A1,NA,5.62,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778723,NRAM_I34A1,NA,5.62,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000013778726,NRAM_I34A1,NA,7.6,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778726,NRAM_I34A1,NA,7.6,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000013778727,NRAM_I34A1,NA,6.96,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778727,NRAM_I34A1,NA,6.74,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778727,NRAM_I34A1,NA,6.74,1738,,,10.1016/0960-894X(96)00318-6,CHEMBL1159157,Bioorg. Med. Chem. Lett.,1996
ZINC000013778727,NRAM_I34A1,NA,6.74,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000013778727,NRAM_I34A1,NA,5.43,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778727,NRAM_I34A1,NA,5.33,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778730,NRAM_I34A1,NA,6.96,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778730,NRAM_I34A1,NA,6.92,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778730,NRAM_I34A1,NA,5.8,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778730,NRAM_I34A1,NA,5.55,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778730,NRAM_I34A1,NA,7.46,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778730,NRAM_I34A1,NA,8.3,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778730,NRAM_I34A1,NA,8.22,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778733,NRAM_I34A1,NA,6.96,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778733,NRAM_I34A1,NA,6.92,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778733,NRAM_I34A1,NA,5.8,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778733,NRAM_I34A1,NA,5.55,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778733,NRAM_I34A1,NA,7.46,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778733,NRAM_I34A1,NA,8.3,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778733,NRAM_I34A1,NA,8.22,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778736,NRAM_I34A1,NA,6.96,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778736,NRAM_I34A1,NA,6.92,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778736,NRAM_I34A1,NA,5.8,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778736,NRAM_I34A1,NA,5.55,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778736,NRAM_I34A1,NA,7.46,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778736,NRAM_I34A1,NA,8.3,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778736,NRAM_I34A1,NA,8.22,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778738,NRAM_I34A1,NA,7,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778738,NRAM_I34A1,NA,6.35,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778738,NRAM_I34A1,NA,6.35,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000013778738,NRAM_I34A1,NA,5.23,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778740,NRAM_I34A1,NA,7.4,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778742,NRAM_I34A1,NA,8.7,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778742,NRAM_I34A1,NA,8.7,1738,,,10.1016/0960-894X(96)00318-6,CHEMBL1159157,Bioorg. Med. Chem. Lett.,1996
ZINC000013778742,NRAM_I34A1,NA,8.7,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000013778743,NRAM_I34A1,NA,9,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778743,NRAM_I34A1,NA,9,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000013778746,NRAM_I34A1,NA,8.52,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778746,NRAM_I34A1,NA,8.52,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000013778747,NRAM_I34A1,NA,8.4,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778747,NRAM_I34A1,NA,8.4,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000013778750,NRAM_I34A1,NA,5.38,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778752,NRAM_I34A1,NA,8.3,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778752,NRAM_I34A1,NA,8.3,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000013778754,NRAM_I34A1,NA,7.74,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778759,NRAM_I34A1,NA,6.49,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778759,NRAM_I34A1,NA,6.49,14833,,9526556,,CHEMBL1131489,J. Med. Chem.,1998
ZINC000013778759,NRAM_I34A1,NA,6.49,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000013778761,NRAM_I34A1,NA,8.3,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778761,NRAM_I34A1,NA,8.3,14833,,9526556,,CHEMBL1131489,J. Med. Chem.,1998
ZINC000013778761,NRAM_I34A1,NA,8.3,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000013778766,NRAM_I34A1,NA,8.05,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778770,NRAM_I34A1,NA,7.92,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778771,NRAM_I34A1,NA,7.85,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778771,NRAM_I34A1,NA,7.85,14833,,9526556,,CHEMBL1131489,J. Med. Chem.,1998
ZINC000013778773,NRAM_I34A1,NA,8.1,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778777,NRAM_I34A1,NA,7.34,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778779,NRAM_I34A1,NA,5.52,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778781,NRAM_I34A1,NA,8.1,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778782,NRAM_I34A1,NA,8.05,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778783,NRAM_I34A1,NA,8.3,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778784,NRAM_I34A1,NA,8.52,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778785,NRAM_I34A1,NA,8.7,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778785,NRAM_I34A1,NA,8.52,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000013778788,NRAM_I34A1,NA,8.22,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778790,NRAM_I34A1,NA,7.92,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778791,NRAM_I34A1,NA,6.57,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778792,NRAM_I34A1,NA,8.05,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778793,NRAM_I34A1,NA,8.7,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778794,NRAM_I34A1,NA,5.54,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778796,NRAM_I34A1,NA,6.51,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778798,NRAM_I34A1,NA,6.51,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778800,NRAM_I34A1,NA,6.54,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778801,NRAM_I34A1,NA,6.68,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778801,NRAM_I34A1,NA,7.28,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778802,NRAM_I34A1,NA,6.68,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013778802,NRAM_I34A1,NA,7.28,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000013780042,NRAM_I34A1,NA,7.8,14477,,9651151,,CHEMBL1131009,J. Med. Chem.,1998
ZINC000013780043,NRAM_I34A1,NA,9,14477,,9651151,,CHEMBL1131009,J. Med. Chem.,1998
ZINC000013780049,NRAM_I34A1,NA,9.3,14477,,9651151,,CHEMBL1131009,J. Med. Chem.,1998
ZINC000013802889,NRAM_I34A1,NA,5.77,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802891,NRAM_I34A1,NA,6.51,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802893,NRAM_I34A1,NA,9.41,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802894,NRAM_I34A1,NA,5.8,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802896,NRAM_I34A1,NA,9.19,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802898,NRAM_I34A1,NA,6.04,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802900,NRAM_I34A1,NA,8.48,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802902,NRAM_I34A1,NA,9.89,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802904,NRAM_I34A1,NA,9.19,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802906,NRAM_I34A1,NA,7.4,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802907,NRAM_I34A1,NA,7.4,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802909,NRAM_I34A1,NA,7,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802910,NRAM_I34A1,NA,7,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802912,NRAM_I34A1,NA,5,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802914,NRAM_I34A1,NA,5,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802915,NRAM_I34A1,NA,5.4,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802917,NRAM_I34A1,NA,5.4,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802919,NRAM_I34A1,NA,9,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013802921,NRAM_I34A1,NA,9,15264,,10602699,,CHEMBL1132693,J. Med. Chem.,1999
ZINC000013828169,NRAM_I34A1,NA,9,12718,,8126701,,CHEMBL1127812,J. Med. Chem.,1994
ZINC000013904528,NRAM_I34A1,NA,5.38,48644,,20014777,,CHEMBL1154750,J. Med. Chem.,2010
ZINC000013975781,NRAM_I34A1,NA,7.82,17786,,15055992,,CHEMBL1149138,J. Med. Chem.,2004
ZINC000014944714,NRAM_I34A1,NA,7.64,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000014944714,NRAM_I34A1,NA,7.64,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
ZINC000014944716,NRAM_I34A1,NA,8.15,14832,,9526555,,CHEMBL1131488,J. Med. Chem.,1998
ZINC000014944895,NRAM_I34A1,NA,5.7,2174,,,10.1016/S0960-894X(97)00333-8,CHEMBL1130481,Bioorg. Med. Chem. Lett.,1997
ZINC000014944896,NRAM_I34A1,NA,6.65,2174,,,10.1016/S0960-894X(97)00333-8,CHEMBL1130481,Bioorg. Med. Chem. Lett.,1997
ZINC000014944897,NRAM_I34A1,NA,5.66,2174,,,10.1016/S0960-894X(97)00333-8,CHEMBL1130481,Bioorg. Med. Chem. Lett.,1997
ZINC000014944898,NRAM_I34A1,NA,7.66,2174,,,10.1016/S0960-894X(97)00333-8,CHEMBL1130481,Bioorg. Med. Chem. Lett.,1997
ZINC000014944899,NRAM_I34A1,NA,5.85,2174,,,10.1016/S0960-894X(97)00333-8,CHEMBL1130481,Bioorg. Med. Chem. Lett.,1997
ZINC000014944900,NRAM_I34A1,NA,5.82,2174,,,10.1016/S0960-894X(97)00333-8,CHEMBL1130481,Bioorg. Med. Chem. Lett.,1997
ZINC000014944902,NRAM_I34A1,NA,6.85,2174,,,10.1016/S0960-894X(97)00333-8,CHEMBL1130481,Bioorg. Med. Chem. Lett.,1997
ZINC000014944903,NRAM_I34A1,NA,8.34,2174,,,10.1016/S0960-894X(97)00333-8,CHEMBL1130481,Bioorg. Med. Chem. Lett.,1997
ZINC000014944904,NRAM_I34A1,NA,7.19,2901,,9873727,,CHEMBL1130686,Bioorg. Med. Chem. Lett.,1998
ZINC000014944905,NRAM_I34A1,NA,6.74,2901,,9873727,,CHEMBL1130686,Bioorg. Med. Chem. Lett.,1998
ZINC000014944906,NRAM_I34A1,NA,7,2901,,9873727,,CHEMBL1130686,Bioorg. Med. Chem. Lett.,1998
ZINC000014944907,NRAM_I34A1,NA,6.7,2901,,9873727,,CHEMBL1130686,Bioorg. Med. Chem. Lett.,1998
ZINC000014944908,NRAM_I34A1,NA,7.05,2901,,9873727,,CHEMBL1130686,Bioorg. Med. Chem. Lett.,1998
ZINC000014944909,NRAM_I34A1,NA,7.07,2901,,9873727,,CHEMBL1130686,Bioorg. Med. Chem. Lett.,1998
ZINC000014944910,NRAM_I34A1,NA,7.92,2901,,9873727,,CHEMBL1130686,Bioorg. Med. Chem. Lett.,1998
ZINC000014944911,NRAM_I34A1,NA,6.7,2901,,9873727,,CHEMBL1130686,Bioorg. Med. Chem. Lett.,1998
ZINC000014944912,NRAM_I34A1,NA,5.57,2901,,9873727,,CHEMBL1130686,Bioorg. Med. Chem. Lett.,1998
ZINC000014944913,NRAM_I34A1,NA,5.19,2901,,9873727,,CHEMBL1130686,Bioorg. Med. Chem. Lett.,1998
ZINC000014944915,NRAM_I34A1,NA,5.4,2901,,9873727,,CHEMBL1130686,Bioorg. Med. Chem. Lett.,1998
ZINC000014944922,NRAM_I34A1,NA,5.94,3346,,10522696,,CHEMBL1132511,Bioorg. Med. Chem. Lett.,1999
ZINC000014944924,NRAM_I34A1,NA,6.35,3346,,10522696,,CHEMBL1132511,Bioorg. Med. Chem. Lett.,1999
ZINC000014944926,NRAM_I34A1,NA,7.4,3346,,10522696,,CHEMBL1132511,Bioorg. Med. Chem. Lett.,1999
ZINC000014944928,NRAM_I34A1,NA,7.52,3346,,10522696,,CHEMBL1132511,Bioorg. Med. Chem. Lett.,1999
ZINC000014944930,NRAM_I34A1,NA,6,3714,,10866394,,CHEMBL1132909,Bioorg. Med. Chem. Lett.,2000
ZINC000014944932,NRAM_I34A1,NA,6.51,3714,,10866394,,CHEMBL1132909,Bioorg. Med. Chem. Lett.,2000
ZINC000014944934,NRAM_I34A1,NA,7.6,3714,,10866394,,CHEMBL1132909,Bioorg. Med. Chem. Lett.,2000
ZINC000014944936,NRAM_I34A1,NA,7.46,3714,,10866394,,CHEMBL1132909,Bioorg. Med. Chem. Lett.,2000
ZINC000014944938,NRAM_I34A1,NA,7.59,3714,,10866394,,CHEMBL1132909,Bioorg. Med. Chem. Lett.,2000
ZINC000014944940,NRAM_I34A1,NA,7.12,3714,,10866394,,CHEMBL1132909,Bioorg. Med. Chem. Lett.,2000
ZINC000014944942,NRAM_I34A1,NA,6.58,3714,,10866394,,CHEMBL1132909,Bioorg. Med. Chem. Lett.,2000
ZINC000014944943,NRAM_I34A1,NA,6.59,3714,,10866394,,CHEMBL1132909,Bioorg. Med. Chem. Lett.,2000
ZINC000014944948,NRAM_I34A1,NA,7.29,3714,,10866394,,CHEMBL1132909,Bioorg. Med. Chem. Lett.,2000
ZINC000014944950,NRAM_I34A1,NA,7.28,3714,,10866394,,CHEMBL1132909,Bioorg. Med. Chem. Lett.,2000
ZINC000014944952,NRAM_I34A1,NA,7.4,3714,,10866394,,CHEMBL1132909,Bioorg. Med. Chem. Lett.,2000
ZINC000014944958,NRAM_I34A1,NA,8.1,3714,,10866394,,CHEMBL1132909,Bioorg. Med. Chem. Lett.,2000
ZINC000023357831,NRAM_I34A1,NA,5.72,3714,,10866394,,CHEMBL1132909,Bioorg. Med. Chem. Lett.,2000
ZINC000026284236,NRAM_I34A1,NA,9.11,21650,,15828835,,CHEMBL1143586,J. Med. Chem.,2005
ZINC000026284236,NRAM_I34A1,NA,8.61,21650,,15828835,,CHEMBL1143586,J. Med. Chem.,2005
ZINC000026284236,NRAM_I34A1,NA,8.49,21650,,15828835,,CHEMBL1143586,J. Med. Chem.,2005
ZINC000026293754,NRAM_I34A1,NA,6.48,2236,,,10.1016/S0960-894X(97)00399-5,CHEMBL1152059,Bioorg. Med. Chem. Lett.,1997
ZINC000026294400,NRAM_I34A1,NA,7.15,2236,,,10.1016/S0960-894X(97)00399-5,CHEMBL1152059,Bioorg. Med. Chem. Lett.,1997
ZINC000026739500,NRAM_I34A1,NA,5.15,1920,,,10.1016/S0960-894X(96)00542-2,CHEMBL1128946,Bioorg. Med. Chem. Lett.,1996
